target_genome	target	n_hits_contig	median_pid	median_cov	contig_seq_len	Collection_Date	Latitude	Longitude	Generic_Host	Source_Niche	Source_Type	PhG	ST	CC	Number_Inc	Acq_Resist	Year	genome_contig
2702	SAMN10221287	contig_27	1	98.947	31.561	592	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_27
2703	SAMN10221287	contig_28	1	99.474	31.561	592	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_28
2704	SAMN10221287	contig_3	1	99.666	62.947	900	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_3
2705	SAMN10221287	contig_32	1	100	34.409	567	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_32
2706	SAMN10221287	contig_36	2	97.4875	65.9275	561	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_36
2707	SAMN10221287	contig_37	2	98.872	65.9275	561	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_37
2708	SAMN10221287	contig_4	1	99.331	62.947	900	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_4
2709	SAMN10221287	contig_47	1	95.364	77.041	455	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_47
2710	SAMN10221287	contig_5	1	100	32.914	867	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_5
2711	SAMN10221287	contig_6	1	100	32.914	867	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_6
2712	SAMN10221287	contig_8	3	100	48.98	789	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_8
2713	SAMN10221287	contig_83	5	98.113	100	23522	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	101	ST101 Cplx	4	Yes	2017	SAMN10221287_contig_83
2714	SAMN10221296	contig_75	4	94.19	81.147	32073	2017-01-01	39.784	-100.446	Swine	Food	Swine	C	410	ST23 Cplx	5	Yes	2017	SAMN10221296_contig_75
2715	SAMN10221316	contig_131	3	99.376	100	8426	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_131
2716	SAMN10221316	contig_136	2	96.3845	99.8765	6813	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_136
2717	SAMN10221316	contig_145	6	97.6395	100	4813	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_145
2718	SAMN10221316	contig_149	8	98.8075	100	3992	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_149
2719	SAMN10221316	contig_15	1	98.621	61.053	879	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_15
2720	SAMN10221316	contig_151	5	99.248	100	3741	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_151
2721	SAMN10221316	contig_153	3	98.83	50.725	3684	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_153
2722	SAMN10221316	contig_154	3	93.069	50.725	3679	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_154
2723	SAMN10221316	contig_155	5	100	100	3601	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_155
2724	SAMN10221316	contig_161	5	97.26	100	3006	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_161
2725	SAMN10221316	contig_162	5	98.171	94.677	2999	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_162
2726	SAMN10221316	contig_169	4	99.267	87.864	1754	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_169
2727	SAMN10221316	contig_172	1	99.786	63.934	1544	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_172
2728	SAMN10221316	contig_173	1	98.504	65.546	1544	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_173
2729	SAMN10221316	contig_176	4	99.432	83.456	1370	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_176
2730	SAMN10221316	contig_3	1	99.08	37.172	1157	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_3
2731	SAMN10221316	contig_36	1	100	64.545	641	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_36
2732	SAMN10221316	contig_37	1	100	64.545	641	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_37
2733	SAMN10221316	contig_40	1	99.387	87.634	618	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_40
2734	SAMN10221316	contig_42	1	98.477	41.474	594	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_42
2735	SAMN10221316	contig_44	1	100	41.474	594	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_44
2736	SAMN10221316	contig_5	1	100	42.286	1113	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_5
2737	SAMN10221316	contig_53	1	98.23	66.082	509	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_53
2738	SAMN10221316	contig_6	1	100	42.286	1113	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_6
2739	SAMN10221316	contig_70	1	80.822	33.718	440	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2025	ST155 Cplx	6	Yes	2017	SAMN10221316_contig_70
2740	SAMN10221317	contig_40	33	99.248	100	54003	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	F	5940	NA	2	Yes	2017	SAMN10221317_contig_40
2741	SAMN10221318	contig_35	35	99.038	100	66366	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	428	NA	7	Yes	2017	SAMN10221318_contig_35
2742	SAMN10221319	contig_210	16	99.0695	100	26303	2017-01-01	39.784	-100.446	Swine	Food	Swine	A	215	ST10 Cplx	7	No	2017	SAMN10221319_contig_210
2743	SAMN10221319	contig_234	18	99.1605	100	13035	2017-01-01	39.784	-100.446	Swine	Food	Swine	A	215	ST10 Cplx	7	No	2017	SAMN10221319_contig_234
2744	SAMN10221321	contig_176	32	99.0155	100	48784	2017-01-01	39.784	-100.446	Bovine	Food	Bovine	A	10	ST10 Cplx	6	No	2017	SAMN10221321_contig_176
2745	SAMN10221323	contig_35	33	99.044	100	52129	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	162	ST469 Cplx	2	No	2017	SAMN10221323_contig_35
2746	SAMN10221325	contig_45	35	98.936	100	72991	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	2175	NA	4	Yes	2017	SAMN10221325_contig_45
2747	SAMN10221329	contig_106	3	96.97	48.768	3517	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	8611	NA	5	Yes	2017	SAMN10221329_contig_106
2748	SAMN10221329	contig_118	4	98.969	100	2345	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	8611	NA	5	Yes	2017	SAMN10221329_contig_118
2749	SAMN10221329	contig_130	3	98.936	100	1630	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	8611	NA	5	Yes	2017	SAMN10221329_contig_130
2750	SAMN10221329	contig_25	2	100	67.3555	521	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	8611	NA	5	Yes	2017	SAMN10221329_contig_25
2751	SAMN10221329	contig_71	23	98.63	100	26807	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	8611	NA	5	Yes	2017	SAMN10221329_contig_71
2752	SAMN10221329	contig_76	5	98.347	100	14786	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	8611	NA	5	Yes	2017	SAMN10221329_contig_76
2753	SAMN10221329	contig_77	1	97.656	68.817	13473	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	8611	NA	5	Yes	2017	SAMN10221329_contig_77
2754	SAMN10221337	contig_155	2	97.357	94.9595	4118	2017-01-01	39.784	-100.446	Swine	Food	Swine	A	10	ST10 Cplx	4	Yes	2017	SAMN10221337_contig_155
2755	SAMN10221337	contig_164	2	89.894	91.688	2834	2017-01-01	39.784	-100.446	Swine	Food	Swine	A	10	ST10 Cplx	4	Yes	2017	SAMN10221337_contig_164
2756	SAMN10221337	contig_174	2	95.032	47.738	2283	2017-01-01	39.784	-100.446	Swine	Food	Swine	A	10	ST10 Cplx	4	Yes	2017	SAMN10221337_contig_174
2757	SAMN10221337	contig_84	32	97.6305	100	44661	2017-01-01	39.784	-100.446	Swine	Food	Swine	A	10	ST10 Cplx	4	Yes	2017	SAMN10221337_contig_84
2758	SAMN10221349	contig_36	35	98.936	100	41907	2017-01-01	44.00013	-120.50139	Poultry	Food	Turkey	B2	355	None	0	Yes	2017	SAMN10221349_contig_36
2759	SAMN10221356	contig_12	32	94.5865	100	79574	2017-01-01	39.784	-100.446	Swine	Food	Swine	E	1607	NA	2	No	2017	SAMN10221356_contig_12
2760	SAMN10221358	contig_46	35	98.936	100	60379	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	602	ST446 Cplx	2	No	2017	SAMN10221358_contig_46
2761	SAMN10221361	contig_25	32	99.502	100	57529	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	1844	NA	3	Yes	2017	SAMN10221361_contig_25
2762	SAMN10221363	contig_111	1	50.538	87.5	43472	2017-01-01	39.784	-100.446	Bovine	Food	Bovine	B1	278	ST278 Cplx	6	No	2017	SAMN10221363_contig_111
2763	SAMN10221363	contig_117	9	60.731	93.656	36991	2017-01-01	39.784	-100.446	Bovine	Food	Bovine	B1	278	ST278 Cplx	6	No	2017	SAMN10221363_contig_117
2764	SAMN10221363	contig_142	1	50.769	68.421	9052	2017-01-01	39.784	-100.446	Bovine	Food	Bovine	B1	278	ST278 Cplx	6	No	2017	SAMN10221363_contig_142
2765	SAMN10221363	contig_73	35	97.183	100	77202	2017-01-01	39.784	-100.446	Bovine	Food	Bovine	B1	278	ST278 Cplx	6	No	2017	SAMN10221363_contig_73
2766	SAMN10221364	contig_55	33	99.24	100	42682	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	58	ST155 Cplx	4	Yes	2017	SAMN10221364_contig_55
2767	SAMN10221366	contig_90	32	99.502	100	82475	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B2	355	ST73 Cplx	6	Yes	2017	SAMN10221366_contig_90
2768	SAMN10221367	contig_29	6	98.5765	100	77744	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	86	ST86 Cplx	3	Yes	2017	SAMN10221367_contig_29
2769	SAMN10221367	contig_52	29	98.83	100	22185	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	86	ST86 Cplx	3	Yes	2017	SAMN10221367_contig_52
2770	SAMN10221389	contig_289	31	99.18	100	33496	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	A	48	ST10 Cplx	5	No	2017	SAMN10221389_contig_289
2771	SAMN10221391	contig_75	36	99.339	100	33238	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	3580	NA	4	Yes	2017	SAMN10221391_contig_75
2772	SAMN10221397	contig_211	3	95.567	99.753	16522	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	E	8619	NA	7	Yes	2017	SAMN10221397_contig_211
2773	SAMN10221403	contig_1	3	100	100	2085	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_1
2774	SAMN10221403	contig_117	1	100	65.591	31266	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_117
2775	SAMN10221403	contig_13	2	99.0655	88.8555	1426	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_13
2776	SAMN10221403	contig_148	3	89	85.536	6559	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_148
2777	SAMN10221403	contig_149	1	94.309	66.129	6277	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_149
2778	SAMN10221403	contig_152	10	98.8075	100	5104	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_152
2779	SAMN10221403	contig_159	2	100	100	3886	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_159
2780	SAMN10221403	contig_161	4	99.296	100	3599	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_161
2781	SAMN10221403	contig_163	4	99.1935	100	3576	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_163
2782	SAMN10221403	contig_164	1	99.863	100	3215	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_164
2783	SAMN10221403	contig_165	3	100	50.725	3163	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_165
2784	SAMN10221403	contig_166	3	93.069	50.725	3158	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_166
2785	SAMN10221403	contig_17	3	100	100	1292	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_17
2786	SAMN10221403	contig_172	1	99.095	100	2430	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_172
2787	SAMN10221403	contig_173	3	99.02	66.971	2335	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_173
2788	SAMN10221403	contig_22	3	98.864	100	1195	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_22
2789	SAMN10221403	contig_25	1	100	47.702	1144	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_25
2790	SAMN10221403	contig_3	3	99.579	66.529	2013	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_3
2791	SAMN10221403	contig_31	2	99.107	94.681	949	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_31
2792	SAMN10221403	contig_33	1	99	96.154	877	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_33
2793	SAMN10221403	contig_4	3	98.788	96.491	2004	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_4
2794	SAMN10221403	contig_42	2	98.6955	66.4895	647	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_42
2795	SAMN10221403	contig_61	2	99.6155	42.328	544	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_61
2796	SAMN10221403	contig_62	2	98.077	42.328	544	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_62
2797	SAMN10221403	contig_7	3	98.496	48.343	1846	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_7
2798	SAMN10221403	contig_8	3	98.171	90.608	1731	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221403_contig_8
2799	SAMN10221410	contig_70	32	99.155	100	51995	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	2787	NA	4	No	2017	SAMN10221410_contig_70
2800	SAMN10221413	contig_59	33	99.24	100	53788	2017-01-01	39.784	-100.446	Swine	Food	Swine	B1	58	ST155 Cplx	7	Yes	2017	SAMN10221413_contig_59
2801	SAMN10221414	contig_13	9	98.592	100	4804	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	E	57	ST350 Cplx	3	Yes	2017	SAMN10221414_contig_13
2802	SAMN10221414	contig_194	6	99.3925	100	15169	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	E	57	ST350 Cplx	3	Yes	2017	SAMN10221414_contig_194
2803	SAMN10221414	contig_59	2	100	72.093	1241	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	E	57	ST350 Cplx	3	Yes	2017	SAMN10221414_contig_59
2804	SAMN10221414	contig_7	7	97.238	100	6306	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	E	57	ST350 Cplx	3	Yes	2017	SAMN10221414_contig_7
2805	SAMN10221428	contig_44	35	98.936	100	73025	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	162	ST469 Cplx	5	Yes	2017	SAMN10221428_contig_44
2806	SAMN10221429	contig_24	1	54.054	50.685	132773	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	192	NA	4	Yes	2017	SAMN10221429_contig_24
2807	SAMN10221429	contig_71	35	98.936	100	37228	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	192	NA	4	Yes	2017	SAMN10221429_contig_71
2808	SAMN10221435	contig_14	33	99.24	100	115256	2017-01-01	39.784	-100.446	Swine	Food	Swine	B2	131	ST131 Cplx	4	Yes	2017	SAMN10221435_contig_14
2809	SAMN10221437	contig_76	32	99.3325	100	53565	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	3090	NA	2	Yes	2017	SAMN10221437_contig_76
2810	SAMN10221440	contig_67	36	98.3695	100	50420	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN10221440_contig_67
2811	SAMN10221440	contig_87	1	52.667	99.654	18610	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN10221440_contig_87
2812	SAMN10221440	contig_98	2	52.023	93.201	9163	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN10221440_contig_98
2813	SAMN10221441	contig_118	13	97.958	100	26147	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	6	No	2017	SAMN10221441_contig_118
2814	SAMN10221441	contig_125	24	98.7335	100	22412	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	6	No	2017	SAMN10221441_contig_125
2815	SAMN10221442	contig_41	35	98.936	100	56844	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	A	6032	NA	2	No	2017	SAMN10221442_contig_41
2816	SAMN10221445	contig_181	33	99.091	100	32481	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	A	399	ST399 Cplx	4	No	2017	SAMN10221445_contig_181
2817	SAMN10221446	contig_28	35	98.864	100	110311	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	B1	1844	NA	6	Yes	2017	SAMN10221446_contig_28
2818	SAMN10221447	contig_109	2	95.662	99.5065	17952	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	C	23	ST23 Cplx	6	Yes	2017	SAMN10221447_contig_109
2819	SAMN10221447	contig_81	36	98.4245	100	47477	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	C	23	ST23 Cplx	6	Yes	2017	SAMN10221447_contig_81
2820	SAMN10221451	contig_154	35	98.936	100	35198	2017-01-01	39.784	-100.446	Poultry	Food	Chicken	B1	58	ST155 Cplx	5	Yes	2017	SAMN10221451_contig_154
2821	SAMN10221452	contig_1	4	98.6975	100	3606	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_1
2822	SAMN10221452	contig_107	1	100	70.755	556	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_107
2823	SAMN10221452	contig_117	1	100	98.63	525	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_117
2824	SAMN10221452	contig_128	1	100	48.485	482	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_128
2825	SAMN10221452	contig_13	1	98.753	50.228	2649	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_13
2826	SAMN10221452	contig_138	1	100	48.077	458	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_138
2827	SAMN10221452	contig_15	3	93.846	100	2434	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_15
2828	SAMN10221452	contig_17	4	99.624	100	2369	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_17
2829	SAMN10221452	contig_2	2	90.954	72.5965	3354	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_2
2830	SAMN10221452	contig_235	4	98.6535	100	9935	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_235
2831	SAMN10221452	contig_242	1	91.707	97.156	6953	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_242
2832	SAMN10221452	contig_256	1	99.048	100	4124	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_256
2833	SAMN10221452	contig_258	5	98.101	100	3800	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_258
2834	SAMN10221452	contig_261	1	99.513	69.881	3697	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_261
2835	SAMN10221452	contig_262	5	98.479	100	3668	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_262
2836	SAMN10221452	contig_29	3	99.598	100	1790	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_29
2837	SAMN10221452	contig_3	3	99.408	94.474	3327	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_3
2838	SAMN10221452	contig_40	1	98.23	51.131	1446	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_40
2839	SAMN10221452	contig_41	1	97.044	100	1431	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_41
2840	SAMN10221452	contig_45	4	98.2625	83.456	1285	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_45
2841	SAMN10221452	contig_5	2	99.4535	88.2845	3235	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_5
2842	SAMN10221452	contig_54	1	89.474	89.136	1086	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_54
2843	SAMN10221452	contig_57	2	97.7415	51.306	1070	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_57
2844	SAMN10221452	contig_58	2	98.4245	51.306	1070	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_58
2845	SAMN10221452	contig_59	2	97.0155	98.3425	1041	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_59
2846	SAMN10221452	contig_6	3	98.387	100	3208	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_6
2847	SAMN10221452	contig_61	2	98.5765	59.1035	1006	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_61
2848	SAMN10221452	contig_85	1	96.708	66.758	744	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_85
2849	SAMN10221452	contig_86	1	98.354	66.758	744	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	F	117	NA	5	Yes	2017	SAMN10221452_contig_86
2850	SAMN10221453	contig_102	6	58.4635	95.2675	27721	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	A	361	NA	5	No	2017	SAMN10221453_contig_102
2851	SAMN10221453	contig_113	3	55.769	93.656	18279	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	A	361	NA	5	No	2017	SAMN10221453_contig_113
2852	SAMN10221453	contig_147	1	94.059	99.753	3570	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	A	361	NA	5	No	2017	SAMN10221453_contig_147
2853	SAMN10221453	contig_150	1	100	100	3305	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	A	361	NA	5	No	2017	SAMN10221453_contig_150
2854	SAMN10221453	contig_24	1	99.459	99.462	560	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	A	361	NA	5	No	2017	SAMN10221453_contig_24
2855	SAMN10221453	contig_99	31	98.901	100	31408	2017-01-01	39.784	-100.446	Poultry	Food	Turkey	A	361	NA	5	No	2017	SAMN10221453_contig_99
