genome	seq_name	length	topology	conjugation_genes	relaxase_type	virb4	t4cp	MPF_type
SAMN10221428	contig_56	40591	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221428	contig_56	40591	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221428	contig_69	22290	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221429	contig_71	37228	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221429	contig_71	37228	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221429	contig_69	50027	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221429	contig_69	50027	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	traU	NA	NA	NA	NA
SAMN10221429	contig_69	50027	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN10221429	contig_69	50027	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN10221429	contig_81	25564	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221429	contig_81	25564	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221429	contig_81	25564	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221429	contig_118	4316	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221429	contig_100	8932	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN10221429	contig_87	21490	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221429	contig_120	4058	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN10221429	contig_24	132773	No terminal repeats	MOBC	MOBC	NA	NA	NA
SAMN10221429	contig_24	132773	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221429	contig_24	132773	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221429	contig_24	132773	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221429	contig_24	132773	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221429	contig_24	132773	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221429	contig_24	132773	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221431	contig_235	19257	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221431	contig_235	19257	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221431	contig_235	19257	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN10221431	contig_235	19257	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221431	contig_235	19257	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221431	contig_194	46983	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN10221431	contig_194	46983	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221431	contig_194	46983	No terminal repeats	T_virB3	NA	NA	NA	MPF_T
SAMN10221431	contig_194	46983	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221431	contig_194	46983	No terminal repeats	T_virB5	NA	NA	NA	MPF_T
SAMN10221431	contig_194	46983	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221431	contig_194	46983	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221431	contig_194	46983	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221431	contig_194	46983	No terminal repeats	T_virB10	NA	NA	NA	MPF_T
SAMN10221431	contig_194	46983	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN10221431	contig_194	46983	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN10221431	contig_194	46983	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221431	contig_194	46983	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221431	contig_194	46983	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221431	contig_195	44685	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221431	contig_195	44685	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221431	contig_63	2023	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN10221431	contig_229	23139	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221431	contig_101	972	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221431	contig_61	2057	No terminal repeats	T_virB5	NA	NA	NA	MPF_T
SAMN10221432	contig_131	45919	DTR	T_virB2	NA	NA	NA	MPF_T
SAMN10221432	contig_131	45919	DTR	virb4	NA	virb4	NA	NA
SAMN10221432	contig_131	45919	DTR	T_virB6	NA	NA	NA	MPF_T
SAMN10221432	contig_131	45919	DTR	T_virB8	NA	NA	NA	MPF_T
SAMN10221432	contig_131	45919	DTR	T_virB9	NA	NA	NA	MPF_T
SAMN10221432	contig_131	45919	DTR	T_virB11	NA	NA	NA	MPF_T
SAMN10221432	contig_49	1136	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221435	contig_14	115256	ITR	F_traL	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	F_traE	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	F_traK	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	F_traV	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	virb4	NA	virb4	NA	NA
SAMN10221435	contig_14	115256	ITR	F_traW	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	F_traU	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	F_traN	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	F_traF	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	F_traH	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	F_traG	NA	NA	NA	MPF_F
SAMN10221435	contig_14	115256	ITR	MOBF	MOBF	NA	NA	NA
SAMN10221437	contig_76	53565	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221437	contig_76	53565	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221437	contig_76	53565	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221439	contig_69	4612	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221439	contig_70	4599	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221439	contig_58	29771	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221440	contig_67	50420	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221440	contig_67	50420	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221440	contig_67	50420	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221440	contig_79	32377	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221440	contig_79	32377	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221440	contig_79	32377	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221440	contig_79	32377	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221440	contig_79	32377	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221440	contig_79	32377	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221440	contig_79	32377	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221440	contig_79	32377	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN10221440	contig_87	18610	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221440	contig_87	18610	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221440	contig_87	18610	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221440	contig_87	18610	No terminal repeats	T_virB5	NA	NA	NA	MPF_T
SAMN10221440	contig_87	18610	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221440	contig_87	18610	No terminal repeats	T_virB3	NA	NA	NA	MPF_T
SAMN10221440	contig_87	18610	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221440	contig_69	41590	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221440	contig_95	9960	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221441	contig_125	22412	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221441	contig_125	22412	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221441	contig_125	22412	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221441	contig_125	22412	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221441	contig_125	22412	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221441	contig_125	22412	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221441	contig_125	22412	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221441	contig_125	22412	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221441	contig_125	22412	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221441	contig_118	26147	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221441	contig_118	26147	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221441	contig_118	26147	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221441	contig_109	46238	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221441	contig_109	46238	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	traU	NA	NA	NA	NA
SAMN10221441	contig_109	46238	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN10221441	contig_109	46238	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN10221441	contig_150	5590	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN10221441	contig_129	17597	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221441	contig_81	71405	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221442	contig_41	56844	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221442	contig_41	56844	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221442	contig_41	56844	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221442	contig_41	56844	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221442	contig_53	26217	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221444	contig_35	6160	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN10221444	contig_62	3822	No terminal repeats	MOBQ	MOBQ	NA	NA	NA
SAMN10221444	contig_43	5405	No terminal repeats	MOBQ	MOBQ	NA	NA	NA
SAMN10221444	contig_293	16044	DTR	MOBP1	MOBP1	NA	NA	NA
SAMN10221444	contig_8	10412	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221444	contig_8	10412	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221444	contig_69	3343	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN10221445	contig_181	32481	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221445	contig_181	32481	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221445	contig_181	32481	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221445	contig_181	32481	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221445	contig_228	8065	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN10221445	contig_184	30895	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221445	contig_184	30895	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221445	contig_184	30895	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221445	contig_184	30895	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN10221445	contig_184	30895	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221445	contig_184	30895	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN10221445	contig_184	30895	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN10221445	contig_184	30895	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221445	contig_237	5728	DTR	MOBP1	MOBP1	NA	NA	NA
SAMN10221445	contig_218	10288	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221445	contig_29	1824	No terminal repeats	T_virB5	NA	NA	NA	MPF_T
SAMN10221445	contig_231	6739	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221446	contig_28	110311	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221446	contig_28	110311	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221446	contig_28	110311	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221446	contig_28	110311	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221446	contig_45	21966	DTR	MOBC	MOBC	NA	NA	NA
SAMN10221446	contig_45	21966	DTR	T_virB9	NA	NA	NA	MPF_T
SAMN10221446	contig_45	21966	DTR	T_virB8	NA	NA	NA	MPF_T
SAMN10221446	contig_48	9522	DTR	T_virB2	NA	NA	NA	MPF_T
SAMN10221446	contig_48	9522	DTR	virb4	NA	virb4	NA	NA
SAMN10221446	contig_48	9522	DTR	T_virB6	NA	NA	NA	MPF_T
SAMN10221447	contig_81	47477	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221447	contig_81	47477	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221447	contig_81	47477	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221447	contig_81	47477	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221447	contig_83	41429	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	traU	NA	NA	NA	NA
SAMN10221447	contig_83	41429	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN10221447	contig_83	41429	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221447	contig_91	33816	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN10221447	contig_91	33816	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN10221447	contig_91	33816	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221447	contig_99	27728	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221447	contig_134	6743	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221447	contig_102	23624	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221447	contig_155	2511	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221447	contig_79	55873	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN10221451	contig_154	35198	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221451	contig_154	35198	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN10221451	contig_154	35198	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN10221451	contig_109	75082	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221451	contig_109	75082	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	traU	NA	NA	NA	NA
SAMN10221451	contig_109	75082	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN10221451	contig_109	75082	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN10221451	contig_19	3881	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN10221451	contig_175	19657	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221451	contig_35	2532	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN10221451	contig_23	3659	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN10221452	contig_258	3800	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN10221452	contig_258	3800	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc19	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc18	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc22	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc23	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc24	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc17	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc15	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc14	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc13	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc12	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc11	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc10	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc9	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc8	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc7	NA	NA	NA	MPF_G
SAMN10221452	contig_157	53238	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN10221452	contig_157	53238	No terminal repeats	G_tfc5	NA	NA	NA	MPF_G
